gameId,playId,adj_x_first_down,posteam_score_diff,down,quarter,defendersInTheBox,numberOfPassRushers,n_rb,n_wr,n_te,n_dl,n_lb,n_db,qtr_sec_remain,game_half,half_sec_remain,game_sec_remain,is_I_FORM,is_SINGLEBACK,is_SHOTGUN,is_EMPTY,is_PISTOL,is_WILDCAT,is_JUMBO,is_TRADITIONAL,is_SCRAMBLE_ROLLOUT_LEFT,is_DESIGNED_ROLLOUT_LEFT,is_SCRAMBLE_ROLLOUT_RIGHT,is_DESIGNED_ROLLOUT_RIGHT,is_SCRAMBLE,is_UNKNOWN
2018090600,3066,74,4,2,3,6,4,1,3,1,4,2,5,109,2,1009,1009,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3095,74,4,3,3,6,5,1,3,1,3,3,5,101,2,1001,1001,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018090600,3181,64,-4,2,3,7,5,1,2,2,4,2,5,47,2,947,947,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018090600,3203,64,-4,3,3,6,4,2,2,1,4,1,6,40,2,940,940,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3257,22,-4,1,3,7,6,1,3,1,4,3,4,20,2,920,920,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3279,22,-4,2,3,5,4,1,3,1,4,2,5,17,2,917,917,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3392,12,-4,3,4,7,7,1,3,1,4,1,6,783,2,783,783,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3481,61,4,1,4,7,4,1,2,2,4,2,5,645,2,645,645,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3507,17,-4,1,4,7,4,1,2,2,4,2,5,635,2,635,635,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018090600,3678,65,-2,3,4,6,4,1,3,1,3,3,5,479,2,479,479,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3791,57,2,1,4,6,5,1,3,1,4,2,5,435,2,435,435,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3815,57,2,2,4,5,4,1,3,1,4,1,6,391,2,391,391,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3844,57,2,3,4,3,4,1,3,1,4,1,6,345,2,345,345,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3904,44,-2,1,4,7,3,1,3,1,3,3,5,291,2,291,291,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3928,44,-2,2,4,6,4,1,3,1,3,3,5,288,2,288,288,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3950,44,-2,3,4,6,3,1,3,1,3,3,5,281,2,281,281,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,3979,33,-2,1,4,6,4,1,3,1,3,3,5,272,2,272,272,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,4142,65,-6,1,4,6,4,1,3,1,4,1,6,139,2,139,139,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,4166,65,-6,2,4,6,4,1,3,1,4,1,6,121,2,121,121,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,4207,23,-6,1,4,5,4,1,3,1,4,1,6,114,2,114,114,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,4239,23,-6,2,4,5,5,1,3,1,4,1,6,110,2,110,110,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018090600,4258,23,-6,3,4,4,4,1,3,1,4,1,6,85,2,85,85,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,4282,12,-6,1,4,6,4,1,3,1,4,1,6,78,2,78,78,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,4306,12,-6,2,4,5,5,1,3,1,4,1,6,55,2,55,55,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,4325,12,-6,3,4,5,5,1,3,1,4,1,6,29,2,29,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090600,4366,0,-6,1,4,6,4,1,3,1,4,1,6,24,2,24,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2018090600,4395,0,-6,2,4,6,4,1,3,1,4,1,6,16,2,16,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090600,4417,0,-6,3,4,6,4,1,3,1,4,1,6,11,2,11,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090600,4472,0,-6,1,4,7,4,1,3,1,4,1,6,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,72,65,0,2,1,7,4,1,3,1,4,2,5,864,1,1764,3564,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,96,65,0,3,1,7,6,1,3,1,3,3,5,817,1,1717,3517,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,157,54,0,2,1,7,4,1,2,2,3,4,4,772,1,1672,3472,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018090901,248,42,0,1,1,7,5,1,3,1,3,4,4,656,1,1556,3356,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,291,42,0,3,1,6,3,1,3,1,2,3,6,618,1,1518,3318,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,339,70,0,1,1,9,4,2,1,2,4,3,4,608,1,1508,3308,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018090901,405,48,0,2,1,5,3,0,4,1,3,3,5,490,1,1390,3190,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,439,48,0,3,1,6,4,1,3,1,2,4,5,485,1,1385,3185,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,493,76,0,1,1,7,4,1,3,1,3,4,4,459,1,1359,3159,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018090901,523,66,0,1,1,7,4,2,2,1,3,4,4,441,1,1341,3141,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,566,66,0,3,1,5,5,1,3,1,2,3,6,401,1,1301,3101,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,613,40,0,1,1,7,6,1,3,1,3,3,5,384,1,1284,3084,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,635,40,0,2,1,7,5,1,3,1,3,3,5,379,1,1279,3079,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,680,40,0,3,1,6,5,0,4,1,3,3,5,375,1,1275,3075,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,704,8,0,1,1,4,3,0,4,1,3,3,5,332,1,1232,3032,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018090901,865,64,0,2,1,6,4,1,3,1,2,4,5,168,1,1068,2868,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,854,64,0,3,1,6,4,1,3,1,2,3,6,131,1,1031,2831,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,977,78,0,3,1,6,4,1,3,1,4,3,4,32,1,932,2732,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018090901,1021,33,0,1,2,7,4,1,3,1,4,2,5,900,1,900,2700,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018090901,1112,14,0,1,2,5,4,1,3,1,3,3,5,777,1,777,2577,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,1136,1,0,1,2,5,2,1,3,1,3,3,5,733,1,733,2533,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,1177,1,0,2,2,5,3,1,3,1,4,2,5,691,1,691,2491,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,1306,65,-7,2,2,6,4,1,2,2,2,4,5,642,1,642,2442,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018090901,1330,33,-7,1,2,6,4,1,3,1,2,4,5,603,1,603,2403,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018090901,1452,27,-7,3,2,5,5,1,3,1,2,3,6,466,1,466,2266,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,1516,78,7,1,2,8,4,2,1,2,4,3,4,450,1,450,2250,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018090901,1563,62,-7,2,2,5,4,1,3,1,2,4,5,404,1,404,2204,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018090901,1682,36,-7,2,2,6,5,1,2,2,3,4,4,230,1,230,2030,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018090901,1742,81,7,1,2,6,5,1,3,1,3,3,5,153,1,153,1953,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,1766,70,7,1,2,5,3,1,3,1,3,3,5,126,1,126,1926,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,1849,43,7,2,2,4,4,1,3,1,3,3,5,61,1,61,1861,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,1890,27,7,1,2,4,4,1,3,1,3,3,5,55,1,55,1855,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,1912,27,7,2,2,6,4,1,3,1,3,3,5,51,1,51,1851,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,1976,35,-7,2,2,6,4,1,3,1,2,3,6,37,1,37,1837,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,2055,76,-7,1,3,6,7,1,2,2,3,4,4,894,2,1794,1794,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018090901,2324,64,0,1,3,7,4,1,3,1,4,2,5,599,2,1499,1499,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,2448,0,0,2,3,7,4,1,3,1,4,2,5,509,2,1409,1409,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,2522,82,-7,1,3,7,4,1,2,2,3,4,4,499,2,1399,1399,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018090901,2570,69,-7,1,3,7,4,1,2,2,3,4,4,456,2,1356,1356,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018090901,2613,69,-7,3,3,5,4,1,3,1,2,3,6,413,2,1313,1313,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018090901,2757,79,-14,1,3,6,4,1,2,2,2,4,5,319,2,1219,1219,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,2800,79,-14,3,3,6,5,1,3,1,2,3,6,281,2,1181,1181,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,2841,37,-14,1,3,6,4,1,3,1,2,4,5,230,2,1130,1130,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2018090901,2863,37,-14,2,3,6,3,1,3,1,2,4,5,222,2,1122,1122,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,2885,37,-14,3,3,5,5,1,3,1,2,3,6,220,2,1120,1120,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,2972,76,14,3,3,6,6,1,3,1,3,3,5,126,2,1026,1026,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3038,64,14,3,3,7,5,1,3,1,3,3,5,9,2,909,909,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3079,39,14,1,4,5,3,0,4,1,3,3,5,900,2,900,900,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3143,28,14,1,4,7,2,1,3,1,4,3,4,818,2,818,818,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3267,60,-14,1,4,6,4,1,3,1,2,4,5,726,2,726,726,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3295,60,-14,2,4,6,4,1,3,1,2,4,5,707,2,707,707,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018090901,3325,60,-14,3,4,6,3,1,3,1,2,3,6,690,2,690,690,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3441,76,14,3,4,4,4,1,3,1,3,3,5,536,2,536,536,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,3482,37,-14,1,4,6,4,1,3,1,2,4,5,522,2,522,522,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3552,37,-14,2,4,6,4,1,3,1,2,4,5,519,2,519,519,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3600,13,-14,1,4,6,4,1,3,1,2,4,5,489,2,489,489,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3622,13,-14,2,4,6,5,1,2,2,3,4,4,483,2,483,483,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3644,13,-14,3,4,6,5,1,3,1,2,3,6,478,2,478,478,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3718,13,-14,4,4,6,5,1,3,1,2,3,6,469,2,469,469,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3837,62,7,1,4,7,6,1,3,1,4,2,5,448,2,448,448,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3867,45,7,1,4,5,6,1,3,1,4,2,5,408,2,408,408,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,3938,27,-7,3,4,6,5,1,3,1,2,3,6,328,2,328,328,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4020,85,7,3,4,7,4,1,3,1,4,3,4,236,2,236,236,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4161,45,-7,1,4,5,5,1,3,1,2,3,6,130,2,130,130,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4189,7,-7,1,4,6,5,1,3,1,2,3,6,123,2,123,123,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4267,59,0,1,4,6,5,1,3,1,3,3,5,112,2,112,112,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4289,59,0,2,4,5,3,1,3,1,3,3,5,108,2,108,108,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4311,59,0,3,4,7,4,1,3,1,3,3,5,104,2,104,104,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4414,61,0,3,4,6,3,1,3,1,2,3,6,60,2,60,60,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018090901,4438,47,0,1,4,6,3,1,3,1,2,3,6,38,2,38,38,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2018090901,4495,33,0,1,4,6,4,1,3,1,2,3,6,23,2,23,23,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4596,65,0,2,5,6,4,1,3,1,2,4,5,563,3,563,563,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018090901,4620,65,0,3,5,6,5,1,1,3,2,4,5,534,3,534,534,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018090901,4688,73,0,2,5,7,5,1,3,1,3,3,5,488,3,488,488,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4751,52,0,1,5,6,5,1,3,1,3,3,5,425,3,425,425,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,4762,52,0,2,5,6,6,1,3,1,3,3,5,420,3,420,420,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4809,52,0,3,5,6,3,1,3,1,3,3,5,374,3,374,374,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,4896,71,0,2,5,6,5,1,2,2,2,4,5,297,3,297,297,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018090901,4924,71,0,3,5,5,4,1,3,1,2,3,6,290,3,290,290,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,4983,45,0,1,5,7,6,1,3,1,3,3,5,271,3,271,271,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,5005,45,0,2,5,7,5,1,3,1,3,3,5,267,3,267,267,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,5050,33,0,2,5,7,5,0,4,1,3,3,5,191,3,191,191,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,5150,21,0,3,5,5,3,1,3,1,4,3,4,114,3,114,114,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,5211,58,0,1,5,5,5,1,3,1,2,3,6,104,3,104,104,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,5233,58,0,2,5,6,5,1,3,1,2,3,6,99,3,99,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,5276,58,0,3,5,6,5,1,3,1,2,3,6,96,3,96,96,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2018090901,5323,64,0,1,5,6,3,1,3,1,3,3,5,77,3,77,77,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090901,5347,52,0,1,5,6,4,1,3,1,3,3,5,52,3,52,52,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,5369,52,0,2,5,7,5,1,3,1,3,3,5,48,3,48,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090901,5449,14,0,2,5,8,0,1,2,2,3,4,4,14,3,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2018090901,5511,57,0,1,5,3,3,1,3,1,3,2,6,9,3,9,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018090902,81,60,0,2,1,6,4,1,3,1,4,2,5,851,1,1751,3551,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,163,0,0,2,1,6,4,1,2,2,4,3,4,798,1,1698,3498,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,210,83,0,2,1,6,5,1,2,2,4,2,5,752,1,1652,3452,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018090902,260,50,0,2,1,6,4,1,3,1,4,2,5,677,1,1577,3377,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,305,22,0,2,1,7,4,1,2,2,4,3,4,598,1,1498,3298,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2018090902,350,12,0,2,1,6,4,1,3,1,4,2,5,515,1,1415,3215,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,372,12,0,3,1,6,4,1,3,1,4,1,6,510,1,1410,3210,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,437,65,-3,1,1,6,4,1,3,1,4,2,5,500,1,1400,3200,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,482,50,-3,1,1,6,4,2,2,1,4,2,5,429,1,1329,3129,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,527,50,-3,3,1,5,4,1,3,1,4,2,5,363,1,1263,3063,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2018090902,551,34,-3,1,1,5,5,1,3,1,4,2,5,327,1,1227,3027,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,575,34,-3,2,1,6,4,2,2,1,4,3,4,291,1,1191,2991,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,673,0,-3,1,1,6,5,1,2,2,4,3,4,169,1,1069,2869,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,695,0,-3,2,1,6,4,1,1,3,4,3,4,164,1,1064,2864,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,797,65,0,1,1,7,4,1,2,2,4,3,4,83,1,983,2783,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2018090902,821,65,0,2,1,6,4,1,2,2,4,3,4,58,1,958,2758,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2018090902,845,48,0,1,1,6,3,1,3,1,4,2,5,11,1,911,2711,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2018090902,885,48,0,1,1,6,4,1,3,1,4,2,5,4,1,904,2704,0,0,0,1,0,0,0,1,0,0,0,0,0,0
